Fund Name (AS CITED),MSCI ACWI IMI TF EX‐TOB AND FF,,,,
ARCH CAPITAL GROUP LTD,0.0005156750683,"9,265,709.70",,,
CAPGEMINI,0.0005141819792,"9,238,881.70",,,
AXIS BANK LTD,0.0005126377939,"9,211,135.60",,,
ASHTEAD GROUP PLC,0.000510980062,"9,181,349.28",,,
EUR CASH,0.0005110007849,"9,181,721.63",,,
DATADOG INC CLASS A,0.0005104408608,"9,171,660.85",,,
INGERSOLL RAND INC,0.0005094957228,"9,154,678.50",,,
EXELON CORP,0.0005076072811,"9,120,746.76",,,
MARTIN MARIETTA MATERIALS INC,0.0005069721378,"9,109,334.43",,,
DEUTSCHE BOERSE AG,0.0005062586039,"9,096,513.57",,,
DIAMONDBACK ENERGY INC,0.0005007691176,"8,997,877.84",,,
WOODSIDE ENERGY GROUP LTD,0.0004995964254,"8,976,806.77",,,
CHF CASH,0.0004985842113,"8,958,619.19",,,
GE HEALTHCARE TECHNOLOGIES INC,0.0004961839603,"8,915,491.20",,,
BMW AG,0.0004952787931,"8,899,227.05",,,
ASM INTERNATIONAL NV,0.0004948033676,"8,890,684.55",,,
VERTIV HOLDINGS CLASS A,0.0004915789712,"8,832,748.22",,,
MODERNA INC,0.0004901823045,"8,807,652.75",,,
GARTNER INC,0.0004867912674,"8,746,722.20",,,
DEUTSCHE BANK AG,0.0004849481777,"8,713,605.35",,,
ROYAL CARIBBEAN GROUP LTD,0.0004828133513,"8,675,246.54",,,
CDW CORP,0.0004792450953,"8,611,131.70",,,
DOORDASH INC CLASS A,0.0004785133168,"8,597,983.02",,,
ESTEE LAUDER INC CLASS A,0.0004781589992,"8,591,616.60",,,
VULCAN MATERIALS,0.0004779433907,"8,587,742.52",,,
COGNIZANT TECHNOLOGY SOLUTIONS COR,0.0004773616625,"8,577,289.96",,,
HALLIBURTON,0.0004761443707,"8,555,417.52",,,
JD.COM CLASS A INC,0.0004754269377,"8,542,526.60",,,
GOODMAN GROUP UNITS,0.0004751055979,"8,536,752.73",,,
XIAOMI CORP,0.0004750311277,"8,535,414.64",,,
BANK CENTRAL ASIA,0.0004734360624,"8,506,754.32",,,
DEVON ENERGY CORP,0.000472955362,"8,498,117.04",,,
BANK OF CHINA LTD H,0.0004715198643,"8,472,323.85",,,
PUBLIC SERVICE ENTERPRISE GROUP IN,0.0004697319835,"8,440,199.00",,,
DUPONT DE NEMOURS INC,0.0004654267332,"8,362,841.76",,,
PG&E CORP,0.0004654321522,"8,362,939.13",,,
GLOBAL PAYMENTS INC,0.0004620249715,"8,301,718.51",,,
DISCOVER FINANCIAL SERVICES,0.000461665768,"8,295,264.30",,,
SOFTBANK CORP,0.0004616442115,"8,294,876.97",,,
DENSO CORP,0.0004612519116,"8,287,828.08",,,
ELECTRONIC ARTS INC,0.0004600327031,"8,265,921.20",,,
ORIENTAL LAND LTD,0.0004571616437,"8,214,333.67",,,
VERISK ANALYTICS INC,0.0004552613928,"8,180,189.74",,,
MONOLITHIC POWER SYSTEMS INC,0.0004539085047,"8,155,880.89",,,
ARCHER DANIELS MIDLAND,0.0004479207102,"8,048,291.50",,,
BAKER HUGHES CLASS A,0.0004477637711,"8,045,471.60",,,
PERNOD RICARD SA,0.0004468011265,"8,028,174.69",,,
JAPAN TOBACCO INC,0.0004463703746,"8,020,434.89",,,
DOLLAR GENERAL CORP,0.0004441002869,"7,979,645.69",,,
KRAFT HEINZ,0.0004418125452,"7,938,539.28",,,
CONSOLIDATED EDISON INC,0.0004415646244,"7,934,084.61",,,
RESMED INC,0.0004399035861,"7,904,238.88",,,
PETROLEO BRASILEIRO SA PETROBRAS,0.0004397972683,"7,902,328.55",,,
KENVUE INC,0.0004393958946,"7,895,116.62",,,
SWISS RE AG,0.0004387621465,"7,883,729.36",,,
FLUTTER ENTERTAINMENT PLC,0.0004377054286,"7,864,742.13",,,
ROCKWELL AUTOMATION INC,0.0004365933738,"7,844,760.60",,,
VEEVA SYSTEMS INC CLASS A,0.0004363681448,"7,840,713.66",,,
THE SAUDI NATIONAL BANK,0.0004348529037,"7,813,487.63",,,
XYLEM INC,0.0004333551824,"7,786,576.40",,,
INTACT FINANCIAL CORP,0.0004329686628,"7,779,631.37",,,
AGNICO EAGLE MINES LTD,0.0004326334067,"7,773,607.45",,,
ON SEMICONDUCTOR CORP,0.0004311070024,"7,746,180.84",,,
DELL TECHNOLOGIES INC CLASS C,0.0004291183911,"7,710,449.24",,,
SMC (JAPAN) CORP,0.000428499339,"7,699,326.04",,,
ENGIE SA,0.0004279073554,"7,688,689.21",,,
HARTFORD FINANCIAL SERVICES GROUP,0.0004270014836,"7,672,412.40",,,
BIOGEN INC,0.0004268656875,"7,669,972.40",,,
ANSYS INC,0.0004240016617,"7,618,511.25",,,
BARRICK GOLD CORP,0.000422957978,"7,599,758.22",,,
MURATA MANUFACTURING LTD,0.0004229446472,"7,599,518.69",,,
PPG INDUSTRIES INC,0.0004225536451,"7,592,493.12",,,
SUN LIFE FINANCIAL INC,0.000422148434,"7,585,212.24",,,
ITAU UNIBANCO HOLDING PREF SA,0.0004212650231,"7,569,339.01",,,
NIPPON TELEGRAPH AND TELEPHONE COR,0.0004210199863,"7,564,936.16",,,
MITSUBISHI ELECTRIC CORP,0.0004205918023,"7,557,242.50",,,
E.ON N,0.0004198055185,"7,543,114.46",,,
TRACTOR SUPPLY,0.0004176764995,"7,504,860.00",,,
PARTNERS GROUP HOLDING AG,0.000417439492,"7,500,601.42",,,
HYUNDAI MOTOR,0.0004138251621,"7,435,658.72",,,
CENOVUS ENERGY INC,0.0004128896389,"7,418,849.13",,,
INDUSTRIAL AND COMMERCIAL BANK OF,0.0004127016732,"7,415,471.74",,,
XCEL ENERGY INC,0.0004108747471,"7,382,645.32",,,
HUBSPOT INC,0.0004084334406,"7,338,779.64",,,
METTLER TOLEDO INC,0.0004083989233,"7,338,159.43",,,
HALEON PLC,0.0004077958668,"7,327,323.64",,,
VOLKSWAGEN NON-VOTING PREF AG,0.0004077769878,"7,326,984.42",,,
LEGRAND SA,0.0004074553926,"7,321,205.96",,,
KONINKLIJKE AHOLD DELHAIZE NV,0.0004061212478,"7,297,233.89",,,
NATIONAL BANK OF CANADA,0.0004047563935,"7,272,710.03",,,
RIO TINTO LTD,0.0004046789964,"7,271,319.35",,,
FAIR ISAAC CORP,0.0004044486634,"7,267,180.70",,,
BLK CSH FND TREASURY SL AGENCY,0.0004034924864,"7,250,000.00",,,
WILLIS TOWERS WATSON PLC,0.0004023721408,"7,229,869.50",,,
LARSEN AND TOUBRO LTD,0.0003992171752,"7,173,180.71",,,
PING AN INSURANCE (GROUP) CO OF CH,0.0003988195693,"7,166,036.48",,,
VICI PPTYS INC,0.0003983777723,"7,158,098.22",,,
BAYER AG,0.0003982753024,"7,156,257.03",,,
ADYEN NV,0.000396213044,"7,119,202.13",,,
EQUIFAX INC,0.0003960680722,"7,116,597.26",,,
WESTINGHOUSE AIR BRAKE TECHNOLOGIE,0.0003955389961,"7,107,090.76",,,
SEVEN & I HOLDINGS LTD,0.0003942564933,"7,084,046.60",,,
AMADEUS IT GROUP SA,0.0003941524691,"7,082,177.48",,,
DISCO CORP,0.0003939957565,"7,079,361.65",,,
BYD LTD H,0.0003933411731,"7,067,600.02",,,
HEINEKEN NV,0.0003932724019,"7,066,364.33",,,
VISTRA CORP,0.0003931066789,"7,063,386.60",,,
BAIDU CLASS A INC,0.000391092436,"7,027,194.45",,,
ATLASSIAN CORP CLASS A,0.0003905868516,"7,018,110.05",,,
DSV,0.0003904678213,"7,015,971.30",,,
FUJITSU LTD,0.0003901707023,"7,010,632.63",,,
MICHELIN,0.0003891928251,"6,993,062.02",,,
EBAY INC,0.0003881382516,"6,974,113.32",,,
UNITED OVERSEAS BANK LTD,0.0003880403226,"6,972,353.72",,,
HERSHEY FOODS,0.0003873404184,"6,959,777.76",,,
MONGODB INC CLASS A,0.0003847373542,"6,913,005.60",,,
MITSUBISHI HEAVY INDUSTRIES LTD,0.0003842210742,"6,903,729.02",,,
GPO FINANCE BANORTE,0.0003839784895,"6,899,370.23",,,
STMICROELECTRONICS NV,0.000383676617,"6,893,946.15",,,
FANUC CORP,0.0003834184981,"6,889,308.24",,,
TRIP.COM GROUP LTD,0.0003830830189,"6,883,280.31",,,
ASSA ABLOY B,0.0003829155295,"6,880,270.84",,,
EXTRA SPACE STORAGE REIT INC,0.0003825872541,"6,874,372.35",,,
DASSAULT SYSTEMES,0.0003805561046,"6,837,876.42",,,
LYONDELLBASELL INDUSTRIES NV CLASS,0.0003766587729,"6,767,848.71",,,
FORTESCUE LTD,0.0003757845533,"6,752,140.63",,,
HP INC,0.0003734768752,"6,710,676.00",,,
ADVANTEST CORP,0.0003729932557,"6,701,986.27",,,
GBP CASH,0.0003725556634,"6,694,123.56",,,
CANON INC,0.0003724868198,"6,692,886.57",,,
CBRE GROUP INC CLASS A,0.000372476949,"6,692,709.21",,,
HOWMET AEROSPACE INC,0.0003716942064,"6,678,644.80",,,
PUBLICIS GROUPE SA,0.0003714857711,"6,674,899.61",,,
WEST PHARMACEUTICAL SERVICES INC,0.0003715205226,"6,675,524.03",,,
CHURCH AND DWIGHT INC,0.0003707684778,"6,662,011.20",,,
KERING SA,0.0003701081476,"6,650,146.31",,,
RAYMOND JAMES INC,0.0003695586715,"6,640,273.26",,,
PULTEGROUP INC,0.0003687202497,"6,625,208.40",,,
DOLLAR TREE INC,0.0003672705585,"6,599,160.18",,,
FORTIVE CORP,0.0003669942814,"6,594,196.00",,,
KEYSIGHT TECHNOLOGIES INC,0.0003664204065,"6,583,884.55",,,
DOVER CORP,0.0003663138784,"6,581,970.44",,,
VESTAS WIND SYSTEMS,0.0003661298586,"6,578,663.95",,,
CARDINAL HEALTH INC,0.0003659829984,"6,576,025.15",,,
SUMITOMO CORP,0.0003654453405,"6,566,364.45",,,
CLOUDFLARE INC CLASS A,0.0003638274937,"6,537,294.79",,,
DOLLARAMA INC,0.0003624420541,"6,512,401.05",,,
AVALONBAY COMMUNITIES REIT INC,0.0003611933144,"6,489,963.55",,,
NVR INC,0.0003570695105,"6,415,866.56",,,
TESCO PLC,0.0003569486698,"6,413,695.28",,,
THOMSON REUTERS CORP,0.0003566393641,"6,408,137.64",,,
NUTRIEN LTD,0.000356299403,"6,402,029.18",,,
EDISON INTERNATIONAL,0.0003553820236,"6,385,545.60",,,
M&T BANK CORP,0.0003550474065,"6,379,533.16",,,
WEC ENERGY GROUP INC,0.0003544438268,"6,368,687.97",,,
T ROWE PRICE GROUP INC,0.0003543557191,"6,367,104.84",,,
CHARTER COMMUNICATIONS INC CLASS A,0.0003527646291,"6,338,515.95",,,
BUILDERS FIRSTSOURCE INC,0.0003524346418,"6,332,586.70",,,
TELEFONICA SA,0.0003515134746,"6,316,035.06",,,
BRIDGESTONE CORP,0.0003502870194,"6,293,997.97",,,
FIFTH THIRD BANCORP,0.0003499172605,"6,287,354.10",,,
FOMENTO ECONOMICO MEXICANO,0.0003499256087,"6,287,504.10",,,
PRUDENTIAL PLC,0.000349626003,"6,282,120.75",,,
MARUBENI CORP,0.0003482531379,"6,257,452.95",,,
BROADRIDGE FINANCIAL SOLUTIONS INC,0.0003475292723,"6,244,446.45",,,
RENESAS ELECTRONICS CORP,0.0003475830804,"6,245,413.28",,,
WHEATON PRECIOUS METALS CORP,0.0003453304793,"6,204,938.28",,,
ASSICURAZIONI GENERALI,0.0003432668595,"6,167,858.92",,,
WOOLWORTHS GROUP LTD,0.0003429482786,"6,162,134.62",,,
ZIMMER BIOMET HOLDINGS INC,0.0003428566902,"6,160,488.95",,,
EQUINOR,0.000341894266,"6,143,196.00",,,
MITSUI FUDOSAN LTD,0.0003417214026,"6,140,089.97",,,
STATE STREET CORP,0.0003417955345,"6,141,421.98",,,
GENUINE PARTS,0.0003402317796,"6,113,324.25",,,
TRANSURBAN GROUP STAPLED UNITS,0.0003391078705,"6,093,129.72",,,
ORIX CORP,0.0003384258374,"6,080,874.87",,,
KOMATSU LTD,0.0003372241499,"6,059,282.81",,,
TARGA RESOURCES CORP,0.0003373165965,"6,060,943.90",,,
AMERICAN WATER WORKS INC,0.0003363440382,"6,043,468.86",,,
UNIVERSAL MUSIC GROUP NV,0.0003350764084,"6,020,691.94",,,
RHEINMETALL AG,0.0003345434338,"6,011,115.39",,,
TAKE TWO INTERACTIVE SOFTWARE INC,0.0003321952261,"5,968,922.52",,,
CORNING INC,0.0003319846024,"5,965,138.01",,,
MS&AD INSURANCE GROUP HOLDINGS INC,0.0003319954283,"5,965,332.53",,,
NETAPP INC,0.0003313787582,"5,954,252.13",,,
SEA ADS REPRESENTING LTD CLASS A,0.0003313002786,"5,952,842.00",,,
IRON MOUNTAIN INC,0.0003296433793,"5,923,070.64",,,
DAIMLER TRUCK HOLDING E AG,0.0003294109865,"5,918,894.98",,,
HEXAGON CLASS B,0.0003283829912,"5,900,423.84",,,
MAHINDRA AND MAHINDRA LTD,0.0003268079775,"5,872,123.81",,,
STEEL DYNAMICS INC,0.0003259221746,"5,856,207.60",,,
FAIRFAX FINANCIAL HOLDINGS SUB VOT,0.0003249899544,"5,839,457.36",,,
FUJIFILM HOLDINGS CORP,0.0003229049579,"5,801,993.90",,,
INVITATION HOMES INC,0.0003210033329,"5,767,825.28",,,
FRANCO NEVADA CORP,0.0003203329733,"5,755,780.18",,,
EQUITY RESIDENTIAL REIT,0.000319748754,"5,745,282.86",,,
BAJAJ FINANCE LTD,0.0003187697983,"5,727,692.87",,,
TECK RESOURCES SUBORDINATE VOTING,0.0003187173409,"5,726,750.31",,,
DAI-ICHI LIFE HOLDINGS INC,0.0003168860449,"5,693,845.37",,,
CAIXABANK SA,0.0003159527662,"5,677,076.11",,,
GRUPO MEXICO B,0.0003147367334,"5,655,226.29",,,
ALIGN TECHNOLOGY INC,0.0003145042355,"5,651,048.74",,,
SBA COMMUNICATIONS REIT CORP CLASS,0.0003145032782,"5,651,031.54",,,
TATA MOTORS LTD,0.0003134874238,"5,632,778.55",,,
QUANTA COMPUTER INC,0.0003130833726,"5,625,518.51",,,
WESTERN DIGITAL CORP,0.0003129883003,"5,623,810.24",,,
HEWLETT PACKARD ENTERPRISE,0.0003112615673,"5,592,784.10",,,
SANDVIK,0.0003104100011,"5,577,483.06",,,
ARGENX,0.0003099753017,"5,569,672.33",,,
KUWAIT FINANCE HOUSE,0.0003094795775,"5,560,765.10",,,
TERUMO CORP,0.0003094513981,"5,560,258.77",,,
NASDAQ INC,0.0003093911464,"5,559,176.16",,,
DECKERS OUTDOOR CORP,0.0003090665614,"5,553,343.98",,,
GARMIN LTD,0.0003085735754,"5,544,485.95",,,
BALL CORP,0.0003083914,"5,541,212.60",,,
KIA CORPORATION CORP,0.0003082062448,"5,537,885.71",,,
HINDUSTAN UNILEVER LTD,0.0003080409398,"5,534,915.49",,,
CGI INC,0.0003069016901,"5,514,445.32",,,
WEYERHAEUSER REIT,0.0003067152616,"5,511,095.55",,,
HUBBELL INC,0.0003058042835,"5,494,726.99",,,
PTC INC,0.0003042099038,"5,466,078.99",,,
ARES MANAGEMENT CORP CLASS A,0.0003039894784,"5,462,118.36",,,
EVERSOURCE ENERGY,0.0003020302213,"5,426,914.20",,,
MERCK,0.0003018208883,"5,423,152.88",,,
SSE PLC,0.0003001470901,"5,393,077.88",,,
COTERRA ENERGY INC,0.0002999589658,"5,389,697.64",,,
VEOLIA ENVIRON. SA,0.0002999663928,"5,389,831.09",,,
EVOLUTION,0.0002994833038,"5,381,150.89",,,
SWISS LIFE HOLDING AG,0.0002992027457,"5,376,109.79",,,
INTERNATIONAL FLAVORS & FRAGRANCES,0.0002988548222,"5,369,858.26",,,
STERIS,0.0002987555931,"5,368,075.30",,,
VERALTO CORP,0.0002981826728,"5,357,781.00",,,
CORPAY INC,0.0002974238175,"5,344,145.80",,,
ALEXANDRIA REAL ESTATE EQUITIES RE,0.0002966727293,"5,330,650.16",,,
RESTAURANTS BRANDS INTERNATIONAL I,0.0002962455665,"5,322,974.85",,,
RWE AG,0.0002959652239,"5,317,937.62",,,
SAUDI ARABIAN OIL,0.0002959943621,"5,318,461.18",,,
ATLAS COPCO CLASS B,0.0002957441272,"5,313,964.93",,,
HUNTINGTON BANCSHARES INC,0.0002951834185,"5,303,890.05",,,
DTE ENERGY,0.0002951071873,"5,302,520.32",,,
AXON ENTERPRISE INC,0.0002948819762,"5,298,473.70",,,
SAUDI ARABIAN MINING,0.0002943837888,"5,289,522.21",,,
ENTERGY CORP,0.000294011117,"5,282,826.00",,,
IMPERIAL BRANDS PLC,0.0002936398477,"5,276,154.99",,,
NOVOZYMES B,0.0002924862994,"5,255,427.90",,,
CAMECO CORP,0.0002916541192,"5,240,475.19",,,
KOTAK MAHINDRA BANK LTD,0.0002905119689,"5,219,952.90",,,
MARUTI SUZUKI INDIA LTD,0.0002897995648,"5,207,152.34",,,
VODAFONE GROUP PLC,0.0002891053056,"5,194,677.81",,,
PEMBINA PIPELINE CORP,0.0002878918078,"5,172,873.54",,,
SKANDINAVISKA ENSKILDA BANKEN,0.0002878893657,"5,172,829.66",,,
CHUGAI PHARMACEUTICAL LTD,0.0002868938162,"5,154,941.51",,,
ENTEGRIS INC,0.0002865921424,"5,149,521.00",,,
VONOVIA SE,0.0002864415523,"5,146,815.18",,,
PETROCHINA LTD H,0.0002857083886,"5,133,641.61",,,
MOLINA HEALTHCARE INC,0.0002850691898,"5,122,156.41",,,
REPSOL SA,0.0002838355079,"5,099,989.47",,,
WALMART DE MEXICO V,0.0002838288511,"5,099,869.86",,,
APTIV PLC,0.0002836016564,"5,095,787.60",,,
KWEICHOW MOUTAI LTD A,0.0002832467867,"5,089,411.26",,,
CARLISLE COMPANIES INC,0.000282672967,"5,079,100.80",,,
FERROVIAL,0.0002824705334,"5,075,463.45",,,
KB FINANCIAL GROUP INC,0.000281875372,"5,064,769.52",,,
CENTERPOINT ENERGY INC,0.0002811957615,"5,052,558.20",,,
STANDARD CHARTERED PLC,0.0002811640915,"5,051,989.15",,,
DSM FIRMENICH AG,0.0002806359488,"5,042,499.42",,,
BOOZ ALLEN HAMILTON HOLDING CORP C,0.0002803233039,"5,036,881.78",,,
TECHTRONIC INDUSTRIES LTD,0.0002800024962,"5,031,117.47",,,
FIRSTENERGY CORP,0.0002797214623,"5,026,067.82",,,
ULTA BEAUTY INC,0.0002789615852,"5,012,414.26",,,
BROWN & BROWN INC,0.0002784392467,"5,003,028.82",,,
DANSKE BANK,0.0002783643256,"5,001,682.63",,,
POSCO,0.0002781558636,"4,997,936.96",,,
SAUDI BASIC INDUSTRIES,0.0002774331941,"4,984,951.95",,,
OMNICOM GROUP INC,0.0002771975784,"4,980,718.38",,,
HCL TECHNOLOGIES LTD,0.0002768958233,"4,975,296.41",,,
ILLUMINA INC,0.0002765845692,"4,969,703.76",,,
SOCIETE GENERALE SA,0.0002765573905,"4,969,215.41",,,
NATWEST GROUP PLC,0.000276437575,"4,967,062.55",,,
KAO CORP,0.0002760934176,"4,960,878.69",,,
DELTA ELECTRONICS INC,0.0002757996333,"4,955,599.94",,,
DARDEN RESTAURANTS INC,0.0002755536342,"4,951,179.80",,,
NOKIA,0.0002750931625,"4,942,905.99",,,
GEBERIT AG,0.0002749822176,"4,940,912.52",,,
LPL FINANCIAL HOLDINGS INC,0.0002736698909,"4,917,332.48",,,
ORANGE SA,0.000273399448,"4,912,473.13",,,
JAPAN POST HOLDINGS LTD,0.0002728246921,"4,902,145.85",,,
CELLTRION INC,0.0002727603788,"4,900,990.26",,,
BANK RAKYAT INDONESIA (PERSERO),0.0002724233974,"4,894,935.34",,,
SYNCHRONY FINANCIAL,0.0002715136771,"4,878,589.38",,,
NIDEC CORP,0.0002709013197,"4,867,586.47",,,
FIRST CITIZENS BANCSHARES INC CLAS,0.0002701842178,"4,854,701.50",,,
AVERY DENNISON CORP,0.0002691535533,"4,836,182.40",,,
BAXTER INTERNATIONAL INC,0.0002691805929,"4,836,668.25",,,
PINTEREST INC CLASS A,0.0002688923573,"4,831,489.20",,,
PRINCIPAL FINANCIAL GROUP INC,0.0002681114942,"4,817,458.56",,,
MARKEL GROUP INC,0.0002677467882,"4,810,905.48",,,
EXPEDIA GROUP INC,0.0002671765236,"4,800,658.90",,,
UPM-KYMMENE,0.0002667576244,"4,793,132.07",,,
WARNER BROS. DISCOVERY INC SERIES,0.0002663333273,"4,785,508.25",,,
HOLOGIC INC,0.0002663046214,"4,784,992.46",,,
PPL CORP,0.0002654613577,"4,769,840.60",,,
MITSUBISHI ESTATE CO LTD,0.0002652497429,"4,766,038.28",,,
CELLNEX TELECOM SA,0.0002649498328,"4,760,649.46",,,
MCCORMICK & CO NON-VOTING INC,0.0002640586153,"4,744,635.96",,,
REGIONS FINANCIAL CORP,0.0002620980458,"4,709,408.22",,,
TYLER TECHNOLOGIES INC,0.0002616262101,"4,700,930.22",,,
AMEREN CORP,0.0002613174866,"4,695,383.04",,,
NIPPON STEEL CORP,0.0002613248652,"4,695,515.62",,,
NEC CORP,0.0002610355199,"4,690,316.63",,,
GENMAB,0.0002599819287,"4,671,385.58",,,
TEXTRON INC,0.0002595909077,"4,664,359.67",,,
SAMPO,0.0002584419659,"4,643,715.35",,,
COOPER INC,0.0002579448326,"4,634,782.80",,,
SAUDI TELECOM,0.0002577438772,"4,631,172.01",,,
FORTIS INC,0.0002574940302,"4,626,682.73",,,
WSP GLOBAL INC,0.0002574875103,"4,626,565.58",,,
PANASONIC HOLDINGS CORP,0.0002561872972,"4,603,203.20",,,
THALES SA,0.0002560280045,"4,600,341.01",,,
STATE BANK OF INDIA,0.0002558008243,"4,596,259.01",,,
CBOE GLOBAL MARKETS INC,0.0002555944693,"4,592,551.20",,,
IDEX CORP,0.0002554127853,"4,589,286.68",,,
GODADDY INC CLASS A,0.0002541371146,"4,566,365.28",,,
NATIONAL BANK OF KUWAIT,0.0002525436243,"4,537,733.26",,,
JACOBS SOLUTIONS INC,0.0002519859526,"4,527,712.95",,,
UNITED MICRO ELECTRONICS CORP,0.0002518220973,"4,524,768.78",,,
LEGAL AND GENERAL GROUP PLC,0.0002512994866,"4,515,378.45",,,
NOMURA HOLDINGS INC,0.0002512571717,"4,514,618.13",,,
NRG ENERGY INC,0.0002513282142,"4,515,894.63",,,
KONINKLIJKE PHILIPS NV,0.0002497970175,"4,488,381.91",,,
QBE INSURANCE GROUP LTD,0.0002497764199,"4,488,011.81",,,
DNB BANK,0.0002492859406,"4,479,198.82",,,
FIRST SOLAR INC,0.0002492137349,"4,477,901.42",,,
CLOROX,0.00024862634,"4,467,347.04",,,
EAST JAPAN RAILWAY,0.0002468580818,"4,435,574.77",,,
TDK CORP,0.0002468360015,"4,435,178.03",,,
CINCINNATI FINANCIAL CORP,0.0002465410196,"4,429,877.76",,,
SOMPO HOLDINGS INC,0.0002464684889,"4,428,574.52",,,
FACTSET RESEARCH SYSTEMS INC,0.000246223392,"4,424,170.59",,,
TERADYNE INC,0.0002458022098,"4,416,602.74",,,
WATERS CORP,0.0002456703796,"4,414,234.00",,,
MARATHON OIL CORP,0.0002451110083,"4,404,183.15",,,
SEAGATE TECHNOLOGY HOLDINGS PLC,0.0002451175983,"4,404,301.56",,,
DRAFTKINGS INC CLASS A,0.000243999288,"4,384,207.63",,,
AMERICA MOVIL B,0.0002436830773,"4,378,525.92",,,
TELEDYNE TECHNOLOGIES INC,0.0002430932459,"4,367,927.76",,,
AJINOMOTO INC,0.0002425641715,"4,358,421.29",,,
LEIDOS HOLDINGS INC,0.0002425370963,"4,357,934.80",,,
KRW CASH,0.0002421078894,"4,350,222.76",,,
ALNYLAM PHARMACEUTICALS INC,0.0002420494036,"4,349,171.88",,,
LENNOX INTERNATIONAL INC,0.0002408370238,"4,327,387.70",,,
ITC LTD,0.0002405414074,"4,322,076.03",,,
DOMINOS PIZZA INC,0.0002401731028,"4,315,458.29",,,
SUN PHARMACEUTICAL INDUSTRIES LTD,0.0002399269936,"4,311,036.17",,,
RELIANCE STEEL & ALUMINUM,0.0002397987637,"4,308,732.12",,,
SANTOS LTD,0.0002394794297,"4,302,994.29",,,
ASTELLAS PHARMA INC,0.0002393271516,"4,300,258.14",,,
CITIZENS FINANCIAL GROUP INC,0.0002387946562,"4,290,690.20",,,
LASERTEC CORP,0.0002387749273,"4,290,335.71",,,
HANNOVER RUECK,0.000238506154,"4,285,506.36",,,
CELANESE CORP,0.0002381648072,"4,279,373.00",,,
KERRY GROUP PLC,0.0002380668665,"4,277,613.19",,,
KBC GROEP,0.0002379129828,"4,274,848.19",,,
WILLIAMS SONOMA INC,0.0002377961475,"4,272,748.88",,,
LABORATORY CORPORATION OF AMERICA,0.0002377516198,"4,271,948.80",,,
FIRSTRAND LTD,0.0002375775281,"4,268,820.70",,,
DELTA ELECTRONICS (THAILAND) NON-V,0.0002372015192,"4,262,064.53",,,
SKYWORKS SOLUTIONS INC,0.0002372333629,"4,262,636.70",,,
TYSON FOODS INC CLASS A,0.0002372072633,"4,262,167.74",,,
CMS ENERGY CORP,0.0002371669152,"4,261,442.76",,,
OLYMPUS CORP,0.0002367613746,"4,254,155.96",,,
SUZUKI MOTOR CORP,0.0002367946196,"4,254,753.31",,,
CREDIT AGRICOLE SA,0.0002362105172,"4,244,258.09",,,
EXPEDITORS INTERNATIONAL OF WASHIN,0.000236176758,"4,243,651.50",,,
NAVER CORP,0.0002357344356,"4,235,703.80",,,
LOBLAW COMPANIES LTD,0.0002353337425,"4,228,504.10",,,
POWER CORPORATION OF CANADA,0.0002346935201,"4,217,000.51",,,
NTPC LTD,0.0002345961048,"4,215,250.14",,,
BANCO BRADESCO PREF SA,0.0002343672383,"4,211,137.84",,,
QATAR NATIONAL BANK,0.0002340041747,"4,204,614.27",,,
NORTHERN TRUST CORP,0.0002337436972,"4,199,933.98",,,
CTBC FINANCIAL HOLDING LTD,0.0002336436104,"4,198,135.61",,,
SAMSUNG SDI LTD,0.0002328845381,"4,184,496.51",,,
GOLD FIELDS LTD,0.000232711363,"4,181,384.88",,,
SWEDBANK,0.0002323215809,"4,174,381.23",,,
EMIRATES TELECOM,0.0002310776103,"4,152,029.42",,,
UCB SA,0.0002309686862,"4,150,072.26",,,
FUBON FINANCIAL HOLDING LTD,0.0002306738273,"4,144,774.20",,,
EPIROC CLASS A,0.0002290591722,"4,115,761.89",,,
VENTAS REIT INC,0.0002290517207,"4,115,628.00",,,
SIEMENS HEALTHINEERS AG,0.0002285654243,"4,106,890.17",,,
KUBOTA CORP,0.000228466262,"4,105,108.41",,,
CHINA PETROLEUM AND CHEMICAL CORP,0.0002282652782,"4,101,497.11",,,
ESSEX PROPERTY TRUST REIT INC,0.0002279817588,"4,096,402.80",,,
AERCAP HOLDINGS NV,0.0002276832111,"4,091,038.46",,,
SUN COMMUNITIES REIT INC,0.0002275481574,"4,088,611.80",,,
POWER GRID CORPORATION OF INDIA LT,0.0002273511139,"4,085,071.30",,,
COLOPLAST B,0.0002272509671,"4,083,271.85",,,
KUAISHOU TECHNOLOGY,0.0002268650385,"4,076,337.44",,,
POWSZECHNA KASA OSZCZEDNOSCI BANK,0.0002266837363,"4,073,079.78",,,
ASAHI GROUP HOLDINGS LTD,0.0002262559313,"4,065,392.93",,,
LAS VEGAS SANDS CORP,0.000225839606,"4,057,912.35",,,
STRAUMANN HOLDING AG,0.0002250449819,"4,043,634.45",,,
OTSUKA HOLDINGS LTD,0.0002249541031,"4,042,001.53",,,
EVEREST GROUP LTD,0.0002244043332,"4,032,123.20",,,
KYOCERA CORP,0.0002237816964,"4,020,935.59",,,
MASCO CORP,0.0002236833784,"4,019,169.00",,,
VERISIGN INC,0.0002234015458,"4,014,105.00",,,
WR BERKLEY CORP,0.0002233449122,"4,013,087.40",,,
