Fund Name (AS CITED),MSCI ACWI IMI TF EX‐TOB AND FF,,,,
EQUITABLE HOLDINGS INC,0.0002230405692,"4,007,618.93",,,
KONE,0.0002221190196,"3,991,060.42",,,
ATMOS ENERGY CORP,0.0002214874637,"3,979,712.55",,,
TRIMBLE INC,0.0002212392908,"3,975,253.35",,,
FIRST ABU DHABI BANK,0.0002206533758,"3,964,725.56",,,
FIDELITY NATIONAL FINANCIAL INC,0.0002204099501,"3,960,351.66",,,
ZSCALER INC,0.0002200596624,"3,954,057.65",,,
ARISTOCRAT LEISURE LTD,0.0002199923449,"3,952,848.08",,,
SECOM LTD,0.0002198819616,"3,950,864.70",,,
DAIWA HOUSE INDUSTRY LTD,0.0002196530183,"3,946,751.02",,,
ENPHASE ENERGY INC,0.0002195291383,"3,944,525.13",,,
SNAP ON INC,0.0002194903568,"3,943,828.30",,,
LIVE NATION ENTERTAINMENT INC,0.000219404153,"3,942,279.38",,,
COMMERZBANK AG,0.0002191152485,"3,937,088.31",,,
OKTA INC CLASS A,0.0002177953862,"3,913,372.87",,,
WATSCO INC,0.0002175829287,"3,909,555.41",,,
TITAN COMPANY LTD,0.0002173573697,"3,905,502.54",,,
ROBLOX CORP CLASS A,0.0002165355763,"3,890,736.46",,,
AKAMAI TECHNOLOGIES INC,0.0002164420874,"3,889,056.64",,,
CONAGRA BRANDS INC,0.0002160485347,"3,881,985.24",,,
EQT CORP,0.0002156578622,"3,874,965.59",,,
OWENS CORNING,0.0002156500934,"3,874,826.00",,,
JABIL INC,0.0002153108241,"3,868,729.97",,,
PACKAGING CORP OF AMERICA,0.0002149067211,"3,861,469.00",,,
ANTA SPORTS PRODUCTS LTD,0.0002148560753,"3,860,558.99",,,
COCHLEAR LTD,0.0002145223263,"3,854,562.15",,,
SYMRISE AG,0.0002141186819,"3,847,309.42",,,
ZIJIN MINING GROUP LTD H,0.0002134518541,"3,835,327.78",,,
MID AMERICA APARTMENT COMMUNITIES,0.0002129174152,"3,825,724.92",,,
TRANSUNION,0.0002127022291,"3,821,858.43",,,
CF INDUSTRIES HOLDINGS INC,0.0002124429682,"3,817,200.00",,,
TEVA PHARMACEUTICAL INDUSTRIES ADR,0.000212300473,"3,814,639.63",,,
ZEBRA TECHNOLOGIES CORP CLASS A,0.0002123198367,"3,814,987.56",,,
ZOOM VIDEO COMMUNICATIONS INC CLAS,0.0002116536812,"3,803,018.00",,,
INPEX CORP,0.0002114352576,"3,799,093.34",,,
CENTRAL JAPAN RAILWAY,0.0002113586837,"3,797,717.45",,,
ERICSSON B,0.0002109981117,"3,791,238.65",,,
JAPAN POST BANK LTD,0.0002108761328,"3,789,046.92",,,
COCA COLA EUROPACIFIC PARTNERS PLC,0.0002107063643,"3,785,996.50",,,
JAMES HARDIE INDUSTRIES CDI PLC,0.0002103672971,"3,779,904.10",,,
KELLANOVA,0.0002101213153,"3,775,484.27",,,
CATHAY FINANCIAL HOLDING LTD,0.0002097467663,"3,768,754.33",,,
TOURMALINE OIL CORP,0.0002095571176,"3,765,346.70",,,
BROWN FORMAN CORP CLASS B,0.0002093191416,"3,761,070.72",,,
CARNIVAL CORP,0.000209133771,"3,757,739.96",,,
TERNA RETE ELETTRICA NAZIONALE,0.0002086046493,"3,748,232.64",,,
CHECK POINT SOFTWARE TECHNOLOGIES,0.0002083025676,"3,742,804.80",,,
IMPERIAL OIL LTD,0.0002078901142,"3,735,393.79",,,
PENTAIR,0.000207677487,"3,731,573.28",,,
SNAP INC CLASS A,0.0002075717982,"3,729,674.25",,,
TATA STEEL LTD,0.0002070839179,"3,720,907.96",,,
BIOMARIN PHARMACEUTICAL INC,0.0002068712272,"3,717,086.31",,,
ALINMA BANK,0.000206680313,"3,713,655.94",,,
BUNGE GLOBAL SA,0.0002066478766,"3,713,073.12",,,
WEG SA,0.0002064555721,"3,709,617.77",,,
QUEST DIAGNOSTICS INC,0.0002060363557,"3,702,085.24",,,
KUEHNE UND NAGEL INTERNATIONAL AG,0.000205950513,"3,700,542.81",,,
ASIAN PAINTS LTD,0.0002054114176,"3,690,856.28",,,
HANA FINANCIAL GROUP INC,0.0002049556425,"3,682,666.86",,,
CHINA MERCHANTS BANK LTD H,0.0002045479999,"3,675,342.29",,,
AVANTOR INC,0.0002044626359,"3,673,808.46",,,
LI AUTO CLASS A INC,0.0002043760041,"3,672,251.85",,,
BEIERSDORF AG,0.0002038927348,"3,663,568.41",,,
LG CHEM LTD,0.0002038480628,"3,662,765.74",,,
SONOVA HOLDING AG,0.0002034342159,"3,655,329.69",,,
BEST BUY CO INC,0.0002033454203,"3,653,734.20",,,
PRYSMIAN,0.0002028907544,"3,645,564.71",,,
ESSITY CLASS B,0.0002026094834,"3,640,510.80",,,
PANDORA,0.0002025615596,"3,639,649.70",,,
VAT GROUP AG,0.0002024340176,"3,637,358.01",,,
SWISSCOM AG,0.0002022232136,"3,633,570.26",,,
AVIVA PLC,0.0002016036534,"3,622,437.93",,,
NICE LTD,0.0002015440067,"3,621,366.19",,,
GRACO INC,0.0002014914096,"3,620,421.12",,,
NEXT PLC,0.0002007627845,"3,607,329.10",,,
TOYOTA INDUSTRIES CORP,0.0002005548173,"3,603,592.32",,,
COLES GROUP LTD,0.0002001973357,"3,597,169.05",,,
BANK MANDIRI (PERSERO),0.000198700077,"3,570,266.13",,,
ERSTE GROUP BANK AG,0.0001985827864,"3,568,158.64",,,
LIBERTY MEDIA FORMULA ONE CORP SER,0.0001983232217,"3,563,494.75",,,
EPAM SYSTEMS INC,0.0001982383908,"3,561,970.50",,,
SUN HUNG KAI PROPERTIES LTD,0.0001973235721,"3,545,532.93",,,
ZOMATO LTD,0.0001965994289,"3,532,521.44",,,
ASE TECHNOLOGY HOLDING LTD,0.000196378817,"3,528,557.46",,,
CHUNGHWA TELECOM LTD,0.0001962281384,"3,525,850.05",,,
INTERPUBLIC GROUP OF COMPANIES INC,0.0001960224307,"3,522,153.87",,,
JB HUNT TRANSPORT SERVICES INC,0.0001959110896,"3,520,153.28",,,
SEKISUI HOUSE LTD,0.0001959686588,"3,521,187.69",,,
RPM INTERNATIONAL INC,0.0001956947174,"3,516,265.48",,,
ROGERS COMMUNICATIONS NON-VOTING I,0.0001953813229,"3,510,634.37",,,
SINGAPORE TELECOMMUNICATIONS LTD,0.0001952273218,"3,507,867.26",,,
HEIDELBERG MATERIALS AG,0.0001943443288,"3,492,001.54",,,
YUM CHINA HOLDINGS INC,0.0001942281319,"3,489,913.70",,,
ENEOS HOLDINGS INC,0.0001937126499,"3,480,651.46",,,
MAGNA INTERNATIONAL INC,0.0001934810853,"3,476,490.68",,,
JIO FINANCIAL SERVICES LTD,0.0001931215368,"3,470,030.27",,,
NITTO DENKO CORP,0.0001931923567,"3,471,302.77",,,
SUMITOMO MITSUI TRUST HOLDINGS INC,0.0001929504426,"3,466,956.03",,,
TOYOTA TSUSHO CORP,0.0001929876524,"3,467,624.62",,,
POOL CORP,0.0001928137978,"3,464,500.78",,,
AEON LTD,0.0001923218408,"3,455,661.24",,,
STANLEY BLACK & DECKER INC,0.0001923899559,"3,456,885.14",,,
ALFA LAVAL,0.0001920486018,"3,450,751.65",,,
SMURFIT KAPPA GROUP PLC,0.0001920916431,"3,451,525.02",,,
CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.0001917009605,"3,444,505.19",,,
CK HUTCHISON HOLDINGS LTD,0.0001917144511,"3,444,747.59",,,
AMCOR PLC,0.0001913351297,"3,437,931.90",,,
SEGRO REIT PLC,0.0001910824861,"3,433,392.37",,,
NEW ORIENTAL EDUCATION & TECHNOLOG,0.0001905496517,"3,423,818.34",,,
BRAMBLES LTD,0.0001903891074,"3,420,933.66",,,
SHINHAN FINANCIAL GROUP LTD,0.0001903380965,"3,420,017.09",,,
EMAAR PROPERTIES,0.0001892155497,"3,399,847.04",,,
SHIMANO INC,0.0001891808922,"3,399,224.31",,,
VIATRIS INC,0.0001889140546,"3,394,429.74",,,
ROLLINS INC,0.000188384865,"3,384,921.20",,,
RENTOKIL INITIAL PLC,0.0001882333528,"3,382,198.81",,,
TRENT LTD,0.0001883203942,"3,383,762.78",,,
ANTOFAGASTA PLC,0.0001880675402,"3,379,219.47",,,
KEYCORP,0.0001879563783,"3,377,222.10",,,
MTU AERO ENGINES HOLDING AG,0.0001876397146,"3,371,532.25",,,
SS AND C TECHNOLOGIES HOLDINGS INC,0.0001876314906,"3,371,384.48",,,
ALBEMARLE CORP,0.0001873333313,"3,366,027.12",,,
REVVITY INC,0.0001873584046,"3,366,477.64",,,
HOST HOTELS & RESORTS REIT INC,0.0001871922637,"3,363,492.40",,,
OVINTIV INC,0.0001870223683,"3,360,439.70",,,
CLP HOLDINGS LTD,0.0001865450445,"3,351,863.09",,,
MONCLER,0.0001858492186,"3,339,360.41",,,
LOGITECH INTERNATIONAL SA,0.0001851936841,"3,327,581.69",,,
BROOKFIELD ASSET MANAGEMENT VOTING,0.0001848761367,"3,321,875.96",,,
MANHATTAN ASSOCIATES INC,0.0001849154262,"3,322,581.92",,,
SGS SA,0.0001849214848,"3,322,690.78",,,
NORDSON CORP,0.0001848352665,"3,321,141.60",,,
APPLOVIN CORP CLASS A,0.0001846391881,"3,317,618.44",,,
HEALTHPEAK PROPERTIES INC,0.0001846098227,"3,317,090.80",,,
RESONA HOLDINGS INC,0.0001844561544,"3,314,329.67",,,
PUBLIC BANK,0.0001837645466,"3,301,902.78",,,
INTERCONTINENTAL HOTELS GROUP PLC,0.0001834922398,"3,297,009.94",,,
SANDOZ GROUP AG,0.0001835363257,"3,297,802.08",,,
LOEWS CORP,0.0001831094239,"3,290,131.46",,,
RIYAD BANK,0.0001831257935,"3,290,425.59",,,
B3 BRASIL BOLSA BALCAO SA,0.0001828939567,"3,286,259.92",,,
SUBARU CORP,0.0001824379946,"3,278,067.14",,,
UNI-PRESIDENT ENTERPRISES CORP,0.0001821801251,"3,273,433.71",,,
W. P. CAREY REIT INC,0.0001821478741,"3,272,854.22",,,
ALLIANT ENERGY CORP,0.0001820450124,"3,271,005.99",,,
WPP PLC,0.0001820444019,"3,270,995.02",,,
EDENRED,0.0001816907649,"3,264,640.83",,,
HENKEL & KGAA PREF AG,0.0001817380826,"3,265,491.04",,,
JAPAN EXCHANGE GROUP INC,0.0001808376549,"3,249,312.05",,,
NOVATEK MICROELECTRONICS CORP,0.000180454838,"3,242,433.55",,,
RB GLOBAL INC,0.0001801213834,"3,236,442.00",,,
CARLSBERG AS CL B,0.0001798882577,"3,232,253.17",,,
SVENSKA HANDELSBANKEN-A SHS,0.0001796051958,"3,227,167.08",,,
WALGREEN BOOTS ALLIANCE INC,0.000179550205,"3,226,179.00",,,
MGM RESORTS INTERNATIONAL,0.0001791524277,"3,219,031.69",,,
MALAYAN BANKING,0.0001787875374,"3,212,475.30",,,
HUNTINGTON INGALLS INDUSTRIES INC,0.0001780223615,"3,198,726.53",,,
CNH INDUSTRIAL N.V. NV,0.0001770322922,"3,180,936.85",,,
LG ENERGY SOLUTION LTD,0.0001766572502,"3,174,198.05",,,
WESTROCK,0.000176649901,"3,174,066.00",,,
DYNATRACE INC,0.000176539973,"3,172,090.80",,,
ALLEGION PLC,0.0001764065283,"3,169,693.05",,,
MEGA FINANCIAL HOLDING LTD,0.0001758950662,"3,160,503.04",,,
CEMEX CPO,0.0001757641437,"3,158,150.61",,,
NEUROCRINE BIOSCIENCES INC,0.0001756324288,"3,155,783.94",,,
NIPPON YUSEN,0.000175429954,"3,152,145.85",,,
NITORI HOLDINGS LTD,0.0001752687741,"3,149,249.75",,,
DICKS SPORTING INC,0.0001750733618,"3,145,738.56",,,
NORTHERN STAR RESOURCES LTD,0.0001750877301,"3,145,996.73",,,
SUNCORP GROUP LTD,0.0001748753555,"3,142,180.76",,,
JACK HENRY AND ASSOCIATES INC,0.0001742478863,"3,130,906.32",,,
OTP BANK,0.0001741971003,"3,129,993.79",,,
JULIUS BAER GRUPPE AG,0.0001737934436,"3,122,740.84",,,
EVERGY INC,0.0001734169845,"3,115,976.58",,,
BRENNTAG,0.0001732842444,"3,113,591.49",,,
AENA SME SA,0.000171567203,"3,082,739.49",,,
UNICHARM CORP,0.0001714287517,"3,080,251.78",,,
LKQ CORP,0.0001700025398,"3,054,625.44",,,
GEN DIGITAL INC,0.0001697773237,"3,050,578.73",,,
KINGSPAN GROUP PLC,0.0001697103289,"3,049,374.96",,,
QORVO INC,0.000169639873,"3,048,109.00",,,
AKZO NOBEL NV,0.0001695675905,"3,046,810.22",,,
LAMB WESTON HOLDINGS INC,0.00016904756,"3,037,466.25",,,
APA CORP,0.0001688988065,"3,034,793.43",,,
BURLINGTON STORES INC,0.0001688944103,"3,034,714.44",,,
MOLSON COORS BREWING CLASS B,0.0001688513363,"3,033,940.48",,,
KAKAO CORP,0.0001682090141,"3,022,399.16",,,
STANDARD BANK GROUP,0.0001681980964,"3,022,202.99",,,
AEGON LTD,0.0001679451623,"3,017,658.24",,,
KIRIN HOLDINGS LTD,0.0001675377389,"3,010,337.61",,,
NISOURCE INC,0.000167584489,"3,011,177.62",,,
EDP ENERGIAS DE PORTUGAL SA,0.0001670175586,"3,000,990.95",,,
EIFFAGE SA,0.0001670073817,"3,000,808.09",,,
SHIONOGI LTD,0.0001670075598,"3,000,811.29",,,
AGRICULTURAL BANK OF CHINA LTD H,0.0001665396916,"2,992,404.58",,,
E.SUN FINANCIAL HOLDING LTD,0.0001664745329,"2,991,233.80",,,
OIL AND NATURAL GAS LTD,0.0001662573638,"2,987,331.68",,,
ULTRATECH CEMENT LTD,0.0001659497038,"2,981,803.61",,,
DR ING HC F PORSCHE PRF AG,0.0001654705607,"2,973,194.31",,,
CHINA RESOURCES LAND LTD,0.000165224905,"2,968,780.34",,,
AECOM,0.0001647068212,"2,959,471.35",,,
BANK HAPOALIM BM,0.0001642679833,"2,951,586.26",,,
AES CORP,0.0001634326403,"2,936,576.72",,,
NN GROUP NV,0.0001633762527,"2,935,563.54",,,
METRO INC,0.0001630798176,"2,930,237.16",,,
ASSOCIATED BRITISH FOODS PLC,0.000162921904,"2,927,399.75",,,
SAGE GROUP PLC,0.0001629113403,"2,927,209.94",,,
BTS GROUP HOLDINGS NON-VOTING DR P,0.0001625510755,"2,920,736.66",,,
HEINEKEN HOLDING NV,0.000162369018,"2,917,465.43",,,
JM SMUCKER,0.0001623822064,"2,917,702.40",,,
ARCELORMITTAL SA,0.0001621031521,"2,912,688.32",,,
FOX CORP CLASS A,0.0001618452424,"2,908,054.17",,,
MEDIOBANCA BANCA DI CREDITO FINANZ,0.0001613468697,"2,899,099.35",,,
BENTLEY SYSTEMS INC CLASS B,0.0001612147534,"2,896,725.47",,,
HYUNDAI MOBIS LTD,0.0001612620672,"2,897,575.61",,,
CHARLES RIVER LABORATORIES INTERNA,0.0001609241431,"2,891,503.75",,,
XERO LTD,0.0001606169022,"2,885,983.21",,,
A O SMITH CORP,0.0001605514686,"2,884,807.49",,,
FRESENIUS SE AND CO KGAA,0.0001601814632,"2,878,159.19",,,
CREDICORP LTD,0.0001598997803,"2,873,097.88",,,
TEXAS PACIFIC LAND CORP,0.0001597239233,"2,869,938.06",,,
ALLY FINANCIAL INC,0.0001595371057,"2,866,581.30",,,
BANDAI NAMCO HOLDINGS INC,0.0001595078044,"2,866,054.81",,,
CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.00015935827,"2,863,367.96",,,
OERSTED,0.0001588393631,"2,854,044.18",,,
CYBER ARK SOFTWARE LTD,0.000158712406,"2,851,763.00",,,
F5 INC,0.0001583661594,"2,845,541.60",,,
UDR REIT INC,0.0001576774027,"2,833,165.94",,,
SUMITOMO ELECTRIC INDUSTRIES LTD,0.0001574621748,"2,829,298.70",,,
DOCUSIGN INC,0.0001571334425,"2,823,392.00",,,
SMITH AND NEPHEW PLC,0.0001571814871,"2,824,255.27",,,
BUREAU VERITAS SA,0.0001570434459,"2,821,774.93",,,
INFORMA PLC,0.0001570059472,"2,821,101.15",,,
CARMAX INC,0.0001567778794,"2,817,003.20",,,
INTERTEK GROUP PLC,0.0001564640897,"2,811,364.99",,,
HLB INC,0.0001556516701,"2,796,767.34",,,
TVS MOTOR COMPANY LTD,0.0001556566522,"2,796,856.86",,,
UNIVERSAL HEALTH SERVICES INC CLAS,0.000155643273,"2,796,616.46",,,
EISAI LTD,0.0001552257829,"2,789,114.95",,,
EMIRATES NBD,0.0001552413177,"2,789,394.08",,,
INSULET CORP,0.0001552101686,"2,788,834.39",,,
JUNIPER NETWORKS INC,0.0001550619789,"2,786,171.70",,,
ORIGIN ENERGY LTD,0.0001547472915,"2,780,517.36",,,
HINDALCO INDUSTRIES LTD,0.0001545324192,"2,776,656.51",,,
TRADEWEB MARKETS INC CLASS A,0.0001536488569,"2,760,780.56",,,
COMPUTERSHARE LTD,0.000153540293,"2,758,829.87",,,
SUMITOMO REALTY & DEVELOPMENT LTD,0.0001531823834,"2,752,398.91",,,
UNIBAIL RODAMCO WE STAPLED UNITS,0.0001532236042,"2,753,139.57",,,
CELSIUS HOLDINGS INC,0.0001529354933,"2,747,962.76",,,
RENAULT SA,0.0001529271636,"2,747,813.09",,,
EASTMAN CHEMICAL,0.0001525716555,"2,741,425.28",,,
SAMSUNG BIOLOGICS LTD,0.0001517669758,"2,726,966.70",,,
CAPITALAND INTEGRATED COMMERCIAL T,0.0001517052531,"2,725,857.66",,,
SOUTH32 LTD,0.000151520414,"2,722,536.45",,,
CAPITEC LTD,0.0001509345574,"2,712,009.71",,,
EXOR NV,0.0001509582238,"2,712,434.95",,,
SAUDI AWWAL BANK,0.0001509130899,"2,711,623.98",,,
ITAUSA INVESTIMENTOS ITAU PREF SA,0.0001507891944,"2,709,397.81",,,
YASKAWA ELECTRIC CORP,0.0001507842094,"2,709,308.24",,,
ARC RESOURCES LTD,0.0001506598792,"2,707,074.26",,,
LINK REAL ESTATE INVESTMENT TRUST,0.0001507142216,"2,708,050.69",,,
HEICO CORP CLASS A,0.0001504719897,"2,703,698.24",,,
INTERNATIONAL PAPER,0.0001501930801,"2,698,686.76",,,
AMERICAN HOMES RENT REIT CLASS A,0.0001501132743,"2,697,252.80",,,
SCENTRE GROUP,0.0001500824397,"2,696,698.76",,,
BID CORPORATION LTD,0.0001498133703,"2,691,864.09",,,
GALP ENERGIA SGPS SA,0.0001496846685,"2,689,551.56",,,
BOC HONG KONG HOLDINGS LTD,0.0001495344112,"2,686,851.72",,,
OPEN TEXT CORP,0.0001494840954,"2,685,947.64",,,
BUNZL,0.0001492384709,"2,681,534.23",,,
KONINKLIJKE KPN NV,0.0001492673326,"2,682,052.82",,,
SAMSUNG C&T CORP,0.0001489029121,"2,675,504.87",,,
SHISEIDO LTD,0.0001487740366,"2,673,189.22",,,
AMBEV SA,0.000148655702,"2,671,062.97",,,
KIMCO REALTY REIT CORP,0.0001485928668,"2,669,933.94",,,
MITSUI OSK LINES LTD,0.0001485932525,"2,669,940.87",,,
BANK LEUMI LE ISRAEL,0.0001484473473,"2,667,319.23",,,
EQUITY LIFESTYLE PROPERTIES REIT I,0.0001485077482,"2,668,404.52",,,
HENNES & MAURITZ,0.0001484368899,"2,667,131.33",,,
ANGLOGOLD ASHANTI PLC,0.0001483065112,"2,664,788.67",,,
BCO BTG PACTUAL UNT SA,0.0001483147085,"2,664,935.96",,,
COVESTRO AG,0.0001483294251,"2,665,200.39",,,
SNAM,0.0001482789491,"2,664,293.43",,,
BHARAT ELECTRONICS LTD,0.0001478269863,"2,656,172.51",,,
NONGFU SPRING LTD H,0.000147181317,"2,644,571.05",,,
HORMEL FOODS CORP,0.0001468833064,"2,639,216.36",,,
CP ALL NON-VOTING DR PCL,0.0001465460779,"2,633,157.00",,,
HYDRO ONE LTD,0.0001465474331,"2,633,181.35",,,
HENRY SCHEIN INC,0.0001464706911,"2,631,802.44",,,
DAIWA SECURITIES GROUP INC,0.0001463922104,"2,630,392.29",,,
TFI INTERNATIONAL INC,0.0001463803956,"2,630,180.00",,,
TWILIO INC CLASS A,0.0001462800924,"2,628,377.74",,,
CARREFOUR SA,0.0001456922962,"2,617,816.15",,,
GALAXY ENTERTAINMENT GROUP LTD,0.0001455265654,"2,614,838.28",,,
KANSAI ELECTRIC POWER INC,0.0001452880095,"2,610,551.88",,,
FISHER AND PAYKEL HEALTHCARE CORPO,0.0001450850027,"2,606,904.23",,,
EMERA INC,0.0001450469731,"2,606,220.91",,,
HEICO CORP,0.0001450312347,"2,605,938.12",,,
SIEMENS ENERGY N AG,0.0001448666777,"2,602,981.34",,,
ACS ACTIVIDADES DE CONSTRUCCION Y,0.000144611814,"2,598,401.92",,,
AIRPORTS OF THAILAND NON-VOTING DR,0.0001446430777,"2,598,963.67",,,
NTT DATA GROUP CORP,0.0001440033963,"2,587,469.80",,,
MELROSE INDUSTRIES PLC,0.0001438233713,"2,584,235.09",,,
TELEFLEX INC,0.000143596254,"2,580,154.22",,,
GAMING AND LEISURE PROPERTIES REIT,0.0001432306787,"2,573,585.52",,,
UNITED THERAPEUTICS CORP,0.0001431749316,"2,572,583.85",,,
WARTSILA,0.000142970155,"2,568,904.40",,,
CHESAPEAKE ENERGY CORP,0.0001427720018,"2,565,343.96",,,
EXACT SCIENCES CORP,0.0001427646938,"2,565,212.65",,,
SEI INVESTMENTS,0.0001427385219,"2,564,742.39",,,
SEVERN TRENT PLC,0.0001419577384,"2,550,713.18",,,
NESTE,0.0001418199087,"2,548,236.64",,,
TECH MAHINDRA LTD,0.0001418082135,"2,548,026.50",,,
ROYALTY PHARMA PLC CLASS A,0.0001416462322,"2,545,116.00",,,
WYNN RESORTS LTD,0.0001416365951,"2,544,942.84",,,
AMERICAN FINANCIAL GROUP INC,0.0001413785168,"2,540,305.66",,,
CHINA SHENHUA ENERGY LTD H,0.0001413951964,"2,540,605.36",,,
LATTICE SEMICONDUCTOR CORP,0.0001413776408,"2,540,289.92",,,
BE SEMICONDUCTOR INDUSTRIES NV,0.0001410102261,"2,533,688.17",,,
ERIE INDEMNITY CLASS A,0.0001405171411,"2,524,828.36",,,
TOKYO ELECTRIC POWER HOLDINGS INC,0.0001404776918,"2,524,119.53",,,
NOMURA RESEARCH INSTITUTE LTD,0.0001403943525,"2,522,622.08",,,
REGENCY CENTERS REIT CORP,0.000139941802,"2,514,490.60",,,
CROWN HOLDINGS INC,0.0001398519868,"2,512,876.79",,,
KINROSS GOLD CORP,0.0001393790886,"2,504,379.70",,,
SOUTHERN COPPER CORP,0.0001382275466,"2,483,688.66",,,
SVENSKA CELLULOSA B,0.0001381466572,"2,482,235.23",,,
PEARSON PLC,0.0001380241708,"2,480,034.38",,,
BATH AND BODY WORKS INC,0.0001375861427,"2,472,163.84",,,
BOUYGUES SA,0.0001375946027,"2,472,315.85",,,
CAPITALAND ASCENDAS REIT,0.000137432146,"2,469,396.81",,,
HANG SENG BANK LTD,0.000137382694,"2,468,508.25",,,
CHINA LIFE INSURANCE LTD H,0.0001367117934,"2,456,453.43",,,
ASSURANT INC,0.0001362594995,"2,448,326.56",,,
NEWS CORP CLASS A,0.0001361921346,"2,447,116.14",,,
ASUSTEK COMPUTER INC,0.0001361384473,"2,446,151.48",,,
REALTEK SEMICONDUCTOR CORP,0.0001360529442,"2,444,615.15",,,
MOSAIC,0.0001359608143,"2,442,959.75",,,
HKD CASH,0.0001355303997,"2,435,226.01",,,
NORSK HYDRO,0.0001355731471,"2,435,994.10",,,
CAMPBELL SOUP,0.0001352055988,"2,429,389.95",,,
JSW STEEL LTD,0.0001348708414,"2,423,374.99",,,
PICC PROPERTY AND CASUALTY LTD H,0.0001347597324,"2,421,378.57",,,
CATALENT INC,0.0001346577735,"2,419,546.56",,,
DR REDDYS LABORATORIES LTD,0.000134592155,"2,418,367.52",,,
CAMDEN PROPERTY TRUST REIT,0.0001344706041,"2,416,183.48",,,
CONTEMPORARY AMPEREX TECHNOLOGY LT,0.0001343958979,"2,414,841.15",,,
INCYTE CORP,0.0001344022186,"2,414,954.72",,,
WISETECH GLOBAL LTD,0.0001341393285,"2,410,231.08",,,
TAIWAN COOPERATIVE FINANCIAL HOLDI,0.0001340784568,"2,409,137.33",,,
BOLIDEN,0.0001337716795,"2,403,625.12",,,
BANK PEKAO SA,0.0001336154093,"2,400,817.24",,,
BIO TECHNE CORP,0.000133548975,"2,399,623.54",,,
KE HOLDINGS ADR REPRESENTING INC,0.0001334336446,"2,397,551.27",,,
OBIC LTD,0.0001333669915,"2,396,353.64",,,
PAYCOM SOFTWARE INC,0.0001333301613,"2,395,691.87",,,
SUMITOMO METAL MINING LTD,0.0001331979554,"2,393,316.38",,,
KEPPEL LTD,0.0001330026395,"2,389,806.92",,,
TENARIS SA,0.0001326939755,"2,384,260.81",,,
ACWA POWER CO,0.0001326163898,"2,382,866.74",,,
WISTRON CORP,0.0001325609872,"2,381,871.26",,,
YUANTA FINANCIAL HOLDING LTD,0.000132515003,"2,381,045.01",,,
AKER BP,0.000132240992,"2,376,121.55",,,
CENTRAIS ELETR BRAS-ELETROBRAS,0.0001319398753,"2,370,711.05",,,
CHAILEASE HOLDING LTD,0.0001310829692,"2,355,314.06",,,
PAN PACIFIC INTERNATIONAL HOLDINGS,0.0001309666943,"2,353,224.82",,,
REPLIGEN CORP,0.0001309695238,"2,353,275.66",,,
BERKELEY GROUP HOLDINGS (THE) PLC,0.0001301594322,"2,338,719.84",,,
BYD LTD A,0.0001295533386,"2,327,829.48",,,
SWISS PRIME SITE AG,0.0001295548563,"2,327,856.75",,,
TOKYO GAS LTD,0.0001294111172,"2,325,274.03",,,
HAIER SMART HOME CLASS H LTD H,0.0001291730622,"2,320,996.63",,,
PTT NON-VOTING DR PCL,0.0001291488054,"2,320,560.78",,,
QIAGEN NV,0.0001291878735,"2,321,262.76",,,
INSURANCE AUSTRALIA GROUP LTD,0.0001286516147,"2,311,627.20",,,
BOSTON PROPERTIES REIT INC,0.000128366375,"2,306,501.98",,,
SAMSUNG FIRE & MARINE INSURANCE LT,0.0001278476946,"2,297,182.27",,,
CCL INDUSTRIES INC CLASS B,0.0001277166647,"2,294,827.91",,,
T&D HOLDINGS INC,0.0001276793214,"2,294,156.92",,,
LEAR CORP,0.0001275448493,"2,291,740.71",,,
AUTO TRADER GROUP PLC,0.000127299709,"2,287,336.00",,,
SCHINDLER HOLDING PAR AG,0.0001272509276,"2,286,459.49",,,
ORLEN SA,0.0001263220756,"2,269,769.77",,,
TENCENT MUSIC ENTERTAINMENT GROUP,0.000126271639,"2,268,863.52",,,
ANNALY CAPITAL MANAGEMENT REIT INC,0.0001260248642,"2,264,429.44",,,
LENOVO GROUP LTD,0.000126082169,"2,265,459.10",,,
TELSTRA GROUP LTD,0.0001261000006,"2,265,779.50",,,
CARLYLE GROUP INC,0.0001259650927,"2,263,355.46",,,
BT GROUP PLC,0.0001258578962,"2,261,429.34",,,
FORTUNE BRANDS INNOVATIONS INC,0.0001254421576,"2,253,959.30",,,
GROUPE BRUXELLES LAMBERT NV,0.0001254660054,"2,254,387.80",,,
CLEVELAND CLIFFS INC,0.0001254029871,"2,253,255.48",,,
TORO,0.0001253811161,"2,252,862.50",,,
BANCO DO BRASIL SA,0.0001251175698,"2,248,127.07",,,
QATAR ISLAMIC BANK,0.0001250724154,"2,247,315.73",,,
FIRST FINANCIAL HOLDING LTD,0.0001249373139,"2,244,888.21",,,
ACCOR SA,0.0001248113602,"2,242,625.06",,,
NESTLE INDIA LTD,0.0001247371927,"2,241,292.41",,,
WEST JAPAN RAILWAY,0.0001245791367,"2,238,452.44",,,
FORMOSA PLASTICS CORP,0.0001243571651,"2,234,464.03",,,
KAJIMA CORP,0.0001242852611,"2,233,172.05",,,
SOLVENTUM CORP,0.0001240075826,"2,228,182.69",,,
EQT,0.0001236231066,"2,221,274.38",,,
